name,address,business_status,latitude,longitude,coordonnees_gps,temp
pad center,"36 Rue de la Cousinerie, Villeneuve-d'Ascq",OPERATIONAL,3.1462798,50.6439118,"50.6439118,3.1462798",3.1462798
Wam,"PARC D'ACTIVITÉ DU CHAT, 75 Rue Marie Curie, Wambrechies",OPERATIONAL,3.0477494,50.67831,"50.67831,3.0477494",3.0477494
UrbanVillage Lille,"4 Rue Paul Langevin ZI du Hellu, Lezennes",OPERATIONAL,3.1000839,50.6161922,"50.6161922,3.1000839",3.1000839
Lille Euro Tennis,"2 Rue Léon Trulin, Lille",OPERATIONAL,3.0628048,50.63700499999999,"50.63700499999999,3.0628048",3.0628048
Complexe André Alsbergue,"1a Imp. du Plomeux, Wasquehal",OPERATIONAL,3.1269138,50.677343,"50.677343,3.1269138",3.1269138
OMNISPORTS SEC.TENNIS DE LEERS,"Rue Boileau, Leers",OPERATIONAL,3.242711,50.677616,"50.677616,3.242711",3.242711
Dock 79 Padel Club,"Rue de la Hamaide 79, Saint-Ghislain",OPERATIONAL,3.78718,50.4618078,"50.4618078,3.78718",3.78718
Court 17 OUT,"Rue du Calvaire 11, Leuze-en-Hainaut",OPERATIONAL,3.6487619,50.61458529999999,"50.61458529999999,3.6487619",3.6487619
Aramis Club Mons | Fitness & Padel,"Rue des Viaducs 100, Mons",OPERATIONAL,3.9557798,50.47449899999999,"50.47449899999999,3.9557798",3.9557798
Sport Club de l'Abbaye SPRL,"Chem. des Peupliers 19, Ath",OPERATIONAL,3.7775475,50.6375894,"50.6375894,3.7775475",3.7775475
Tennis Padel Club Plainchamp,"Rue du Jeu de Balle, La Louvière",OPERATIONAL,4.1599676,50.45572629999999,"50.45572629999999,4.1599676",4.1599676
Royal Tennis Padel Club Morlanwelz,"Chau. de Mariemont, Morlanwelz",OPERATIONAL,4.234617399999999,50.4564021,"50.4564021,4.234617399999999",4.234617399999999
Padel One,"Rue Delfosse 16, Manage",OPERATIONAL,4.2322977,50.5029014,"50.5029014,4.2322977",4.2322977
Smashing Club Le Roeulx | Tennis & Padel,"Rue de la Station 142, Le Rœulx",OPERATIONAL,4.117774199999999,50.5114201,"50.5114201,4.117774199999999",4.117774199999999
Wolf padel park,"Rue des Meuniers 5, La Louvière",OPERATIONAL,4.1951168,50.45300959999999,"50.45300959999999,4.1951168",4.1951168
Padel & Vous,Soignies,OPERATIONAL,4.0110773,50.5454109,"50.5454109,4.0110773",4.0110773
Club House du Royal Tennis Padel club Morlanwelz,"Chau. de Mariemont, Morlanwelz",OPERATIONAL,4.2346715,50.4563132,"50.4563132,4.2346715",4.2346715
Tennisland Rebecq,"Rue Zaman 87, Rebecq",OPERATIONAL,4.1399031,50.6631448,"50.6631448,4.1399031",4.1399031
"Argayon Tennis, Padel et Squash Club","Vieux Chemin de Seneffe 21, Nivelles",OPERATIONAL,4.3132147,50.58647910000001,"50.58647910000001,4.3132147",4.3132147
Castel Padel Courcelles,"Cité Guemene Penfao 98, Courcelles",OPERATIONAL,4.3867539,50.4561454,"50.4561454,4.3867539",4.3867539
Eleven Padel,"Rue de l'Industrie 11, Nivelles",OPERATIONAL,4.3593301,50.5921325,"50.5921325,4.3593301",4.3593301
Kalypso - tennis & padelclub,"Rue du Bastion d'Egmont 1, Charleroi",OPERATIONAL,4.4033618,50.4572166,"50.4572166,4.4033618",4.4033618
Royal Smashing Club Nivellois,"Av. Jules Mathieu 19, Nivelles",OPERATIONAL,4.3261139,50.5912669,"50.5912669,4.3261139",4.3261139
Padel Events Ottignies,"Rue des Coquerées 50a, Ottignies-Louvain-la-Neuve",OPERATIONAL,4.556767,50.6628757,"50.6628757,4.556767",4.556767
Racing Club Baulet Fleurus - Padel & Tennis,"Rte de Namur 171, Fleurus",OPERATIONAL,4.5719847,50.4581069,"50.4581069,4.5719847",4.5719847
Atomic Padel,"All. des Alouettes, Sambreville",OPERATIONAL,4.6056834,50.4438282,"50.4438282,4.6056834",4.6056834
Tennis du Bois du Loup | Tennis & Padel,"Chau. de Ligny 70, Sombreffe",OPERATIONAL,4.5871203,50.5207463,"50.5207463,4.5871203",4.5871203
Sports center Jean Moisse,"Rue des Hayeffes 27/a, Mont-Saint-Guibert",OPERATIONAL,4.605667,50.6365259,"50.6365259,4.605667",4.605667
Sports center of the plain of Coquerées,"Rue des Coquerées 50A, Ottignies-Louvain-la-Neuve",OPERATIONAL,4.5568143,50.66285689999999,"50.66285689999999,4.5568143",4.5568143
Terrains de padel tennis,"Rue d'Enhaive 48, Namur",OPERATIONAL,4.8750445,50.45778929999999,"50.45778929999999,4.8750445",4.8750445
Planet Padel,"Rue de la Vallée 10, Saint-Georges-sur-Meuse",OPERATIONAL,5.357621300000001,50.6044236,"50.6044236,5.357621300000001",5.357621300000001
Herstal Padel Passion,"Rue du Bon Air 219, Herstal",OPERATIONAL,5.6217936,50.67531109999999,"50.67531109999999,5.6217936",5.6217936
Chenee Tennis Squash Padel,"Rue de la Digue 11/B, Liège",OPERATIONAL,5.6101108,50.60502049999999,"50.60502049999999,5.6101108",5.6101108
Go4padel Courts,"Bd de la Sauvenière 118, Liège",OPERATIONAL,5.565699599999999,50.64227830000001,"50.64227830000001,5.565699599999999",5.565699599999999
Tennissimo | Tennis & Padel,"Rue du Grand Bru 20, Sprimont",OPERATIONAL,5.6535229,50.523529,"50.523529,5.6535229",5.6535229
Crasson Guillaume Dany,"Rue Maghin 1, Liège",OPERATIONAL,5.5859138,50.6482412,"50.6482412,5.5859138",5.5859138
Bayards Sports,"Rue des Bayards 35, Liège",OPERATIONAL,5.6010995,50.65205100000001,"50.65205100000001,5.6010995",5.6010995
Royal Baudouin Club Tennis | Tennis & Padel,"Rue Hubert Goffin 167, Liège",OPERATIONAL,5.5302951,50.6490979,"50.6490979,5.5302951",5.5302951
"Squash 22 sa | Squash, Padel & Fitness","Rue des Vingt-Deux 33, Liège",OPERATIONAL,5.569092899999999,50.627975,"50.627975,5.569092899999999",5.569092899999999
Nuevopadel,"Rue de la Vallée 10, Saint-Georges-sur-Meuse",OPERATIONAL,5.3594905,50.60353,"50.60353,5.3594905",5.3594905
Padel Le Midi,"Rue du Midi 9, Verviers",OPERATIONAL,5.8395576,50.6122125,"50.6122125,5.8395576",5.8395576
Peeters Jérôme,"Rue Dartois 20, Liège",OPERATIONAL,5.5661701,50.6282846,"50.6282846,5.5661701",5.5661701
Padel Henri-Chapelle,"Chau. de Liège 26a, Welkenraedt",OPERATIONAL,5.9229514,50.6760023,"50.6760023,5.9229514",5.9229514
"Hôtel Le Midi | Hotel, Padel & Fitness","Rue du Midi 9, Verviers",OPERATIONAL,5.839629299999999,50.6123173,"50.6123173,5.839629299999999",5.839629299999999
Padel Mittelrhein,"Rudolf-Diesel-Straße 14, Höhr-Grenzhausen",OPERATIONAL,7.6763175,50.4406323,"50.4406323,7.6763175",7.6763175
The Paddle Club,"Cranleigh Rd, Portchester, Fareham",OPERATIONAL,-1.1458891,50.84055499999999,"50.84055499999999,-1.1458891",-1.1458891
Chichester Racquets & Fitness Club,"Oaklands Park, Chichester",OPERATIONAL,-0.7755852,50.8414404,"50.8414404,-0.7755852",-0.7755852
Withdean Sports Complex,"Tongdean Ln, Withdean, Brighton",OPERATIONAL,-0.1603724,50.8527297,"50.8527297,-0.1603724",-0.1603724
Pavilion & Avenue Tennis Club,"19 The Droveway, Hove",OPERATIONAL,-0.1616062,50.8421017,"50.8421017,-0.1616062",-0.1616062
"Ever Go - Boulogne sur Mer | Football, Padel, Badminton & Fitness","1 Rue Pierre Martin, Saint-Martin-Boulogne",OPERATIONAL,1.6672443,50.7294127,"50.7294127,1.6672443",1.6672443
Padel-Assur,"67 Rue de la Prte Gayole, Boulogne-sur-Mer",CLOSED_TEMPORARILY,1.6156781,50.7217589,"50.7217589,1.6156781",1.6156781
TENNIS et SQUASH Club saint Omer,"54 All. des Sports, Saint-Omer",OPERATIONAL,2.2514121,50.7422645,"50.7422645,2.2514121",2.2514121
De Padelver,"Boezingestraat 130, Ieper",OPERATIONAL,2.8207084,50.8871149,"50.8871149,2.8207084",2.8207084
Y-Padel,"Augustijnenstraat 35, Ieper",OPERATIONAL,2.8698788,50.8546437,"50.8546437,2.8698788",2.8698788
Kanoclub De Paddel,"Dikkebusvijverdreef 29, Ieper",OPERATIONAL,2.848565,50.8209313,"50.8209313,2.848565",2.848565
Estaim Padel Club,"Rue du Moulin Masure 7, Estaimpuis",OPERATIONAL,3.2660056,50.7042447,"50.7042447,3.2660056",3.2660056
Terrain de Padel Tennis,"Rue du, Av. du Parc des Sports, Roubaix",OPERATIONAL,3.2110389,50.6817459,"50.6817459,3.2110389",3.2110389
Padel pour tous,"270 Av. de l'Espace, Wambrechies",OPERATIONAL,3.0627078,50.6906799,"50.6906799,3.0627078",3.0627078
Platform Padel,"Beneluxlaan 1, Kortrijk",OPERATIONAL,3.2828379,50.8003085,"50.8003085,3.2828379",3.2828379
Tennisclub Isis | Tennis & Padel,"Kokelarestraat 115, Izegem",OPERATIONAL,3.1861948,50.9088687,"50.9088687,3.1861948",3.1861948
Wikings | Tennis & Padel,"Abdijkaai 15, Kortrijk",OPERATIONAL,3.2719298,50.83527040000001,"50.83527040000001,3.2719298",3.2719298
GARRINCHA Kortrijk,"Leynvaalsstraat, Kortrijk",OPERATIONAL,3.2473496,50.8352289,"50.8352289,3.2473496",3.2473496
tennispadel.fr,"168 Rue Kléber, Croix",OPERATIONAL,3.1538343,50.68464729999999,"50.68464729999999,3.1538343",3.1538343
Tennis & Padel de Watertoren,"Noordstraat 50, Menen",OPERATIONAL,3.1397491,50.7910541,"50.7910541,3.1397491",3.1397491
Tennis Union Mouscron | Tennis & Padel,"Rue de la Passerelle 125, Mouscron",OPERATIONAL,3.2281744,50.7466505,"50.7466505,3.2281744",3.2281744
Tennis- en padelclub d'Hoeve,"Populierenlaan 37, Kuurne",OPERATIONAL,3.2760226,50.8610763,"50.8610763,3.2760226",3.2760226
Gilde Van De Edele Ridder Saint Georges,"Doorniksewijk 1, Kortrijk",OPERATIONAL,3.2686427,50.8235406,"50.8235406,3.2686427",3.2686427
WaregemSportCenter | Tennis & Padel,"Bergstraat 41, Waregem",OPERATIONAL,3.4677344,50.8820934,"50.8820934,3.4677344",3.4677344
Padel Point hulste,"Tieltsestraat 54, Harelbeke",OPERATIONAL,3.2960446,50.88550129999999,"50.88550129999999,3.2960446",3.2960446
Padel Passe-Partout,"Breestraat 31A, Deerlijk",OPERATIONAL,3.3805214,50.8543416,"50.8543416,3.3805214",3.3805214
Padelclub Avelgem,"Scheldelaan 8, Avelgem",OPERATIONAL,3.4493342,50.7757645,"50.7757645,3.4493342",3.4493342
Tennisclub Leiemeers Kuurne | Tennis & Padel,"Lt.-Gen. Gérardstraat 62, Kuurne",OPERATIONAL,3.2883501,50.8470306,"50.8470306,3.2883501",3.2883501
Padel Flobecq,"Rue de la Crête 28b, Flobecq",OPERATIONAL,3.7376031,50.7328147,"50.7328147,3.7376031",3.7376031
Tennis & Padel Club Sportec,"Warandestraat 2/A, Kruisem",OPERATIONAL,3.524755,50.9009132,"50.9009132,3.524755",3.524755
"Sharp Recrean | Padel, Badminton & Squash","Eindrieskaai 26, Oudenaarde",OPERATIONAL,3.6176043,50.8510061,"50.8510061,3.6176043",3.6176043
Arenal Waregem,"Franklin Rooseveltlaan 155, Waregem",OPERATIONAL,3.4414545,50.8753572,"50.8753572,3.4414545",3.4414545
BONAIR SPORT,"Evendael 32, Herzele",OPERATIONAL,3.893928,50.88056630000001,"50.88056630000001,3.893928",3.893928
Padel Idegem,Geraardsbergen,OPERATIONAL,3.9319747,50.8056278,"50.8056278,3.9319747",3.9319747
Venga Padel,"Groteweg 521, Geraardsbergen",OPERATIONAL,3.8464869,50.74895129999999,"50.74895129999999,3.8464869",3.8464869
Padel Galmaarden,Galmaarden,OPERATIONAL,3.9657724,50.74565339999999,"50.74565339999999,3.9657724",3.9657724
Livinus Planet,"Polbroek 62 B, Sint-Lievens-Houtem",OPERATIONAL,3.8495211,50.9157298,"50.9157298,3.8495211",3.8495211
Velina Complex SA,"Hogeweg 139, Geraardsbergen",OPERATIONAL,3.8535209,50.7634911,"50.7634911,3.8535209",3.8535209
Jacky Leroy Sports Center,"Esplanade du Fair-Play 1, Flobecq",OPERATIONAL,3.7375139,50.73305389999999,"50.73305389999999,3.7375139",3.7375139
Bellpadel,"Omer de Vidtslaan 52, Roosdaal",OPERATIONAL,4.089102,50.8329994,"50.8329994,4.089102",4.089102
Aalst Padel,"Buikouterbaan 7, Affligem",OPERATIONAL,4.1046872,50.90498359999999,"50.90498359999999,4.1046872",4.1046872
Tennis Anderlecht | Tennis & Padel,"Rue des Fruits 73, Bruxelles",OPERATIONAL,4.289615299999999,50.8361624,"50.8361624,4.289615299999999",4.289615299999999
Padel,"Av. des Anciens Combattants 350, Evere",OPERATIONAL,4.4073236,50.870431,"50.870431,4.4073236",4.4073236
Waterloo Tennis & Padel,"Bd Henri Rolin 5/B, Waterloo",OPERATIONAL,4.3992941,50.7110531,"50.7110531,4.3992941",4.3992941
SEPT Club,"Chau. d'Alsemberg 1021, Braine-l'Alleud",OPERATIONAL,4.343204099999999,50.7216127,"50.7216127,4.343204099999999",4.343204099999999
La Bandeja @ David Lloyd Uccle,"Drève de Lorraine 41, Uccle",OPERATIONAL,4.3844903,50.7847059,"50.7847059,4.3844903",4.3844903
Urban Padel Brussels,"Rue Dante, Anderlecht",OPERATIONAL,4.3199007,50.83173069999999,"50.83173069999999,4.3199007",4.3199007
Padel Park,"Parc Industriel 37/B, Braine-le-Château",OPERATIONAL,4.3266016,50.6886479,"50.6886479,4.3266016",4.3266016
Evere White Star Padel Club,"Av. des Anciens Combattants 350, Evere",OPERATIONAL,4.409299799999999,50.8702191,"50.8702191,4.409299799999999",4.409299799999999
PADEL,"Watermael, Watermael-Boitsfort",OPERATIONAL,4.410955,50.80753920000001,"50.80753920000001,4.410955",4.410955
Leeuwse Padel Club (Wildersportcomplex),"Sportlaan 11, Sint-Pieters-Leeuw",OPERATIONAL,4.2865745,50.7994722,"50.7994722,4.2865745",4.2865745
Royer Indoor Padel,"Stationsstraat 309, Dilbeek",OPERATIONAL,4.245045999999999,50.8669836,"50.8669836,4.245045999999999",4.245045999999999
Tennis Vlaanderen | Tennis & Padel,"Louizapoortgalerij 203 bus 3, Elsene",OPERATIONAL,4.356042299999999,50.83580629999999,"50.83580629999999,4.356042299999999",4.356042299999999
Vamos Padel Holidays,"J. de Windestraat 66, Dilbeek",OPERATIONAL,4.2620429,50.8555034,"50.8555034,4.2620429",4.2620429
Royal Laken Tennisclub | Tennis & Padel,"Tennisdreef 25, Wemmel",OPERATIONAL,4.3005324,50.904444,"50.904444,4.3005324",4.3005324
LAGO CLUB Padel Grimbergen,"Ringlaan 25, Grimbergen",OPERATIONAL,4.3601795,50.91204639999999,"50.91204639999999,4.3601795",4.3601795
"Royal Leopold Club | Tennis, Padel & Hockey","Av. Adolphe Dupuich N°42, Uccle",OPERATIONAL,4.351572,50.807446,"50.807446,4.351572",4.351572
La casa de Padel,"Rue du Cerf 190, La Hulpe",OPERATIONAL,4.5004262,50.732131,"50.732131,4.5004262",4.5004262
be Padel,"Av. Felix Lacourt 103, Grez-Doiceau",OPERATIONAL,4.7126607,50.7240981,"50.7240981,4.7126607",4.7126607
Tennis & padel club La Cure,"Drève 4, Jodoigne",OPERATIONAL,4.8988866,50.762648,"50.762648,4.8988866",4.8988866
Padel Club Beauvechain,"Rue de la Grande Lecke 3, Beauvechain",OPERATIONAL,4.7901052,50.76087219999999,"50.76087219999999,4.7901052",4.7901052
Padel Club Waremmien,"Rue des Prés 43, Waremme",OPERATIONAL,5.2491766,50.69810500000001,"50.69810500000001,5.2491766",5.2491766
Trenta Padel,"Grand'Route 18, Crisnée",OPERATIONAL,5.420844,50.7009786,"50.7009786,5.420844",5.420844
Tenniscentrum Alken (TCA) - Tennis & Padel,"Langveldstraat 4, Alken",OPERATIONAL,5.302664,50.8780802,"50.8780802,5.302664",5.302664
Goose Padel Visé,"Rue des Trois Rois 1, Visé",OPERATIONAL,5.7102445,50.7362402,"50.7362402,5.7102445",5.7102445
Plaza Padel Maastricht,"Heerderweg 146, Maastricht",OPERATIONAL,5.7146078,50.84447530000001,"50.84447530000001,5.7146078",5.7146078
Tennis Padel Geuldal,"Putweg 34, Valkenburg",OPERATIONAL,5.7840347,50.8707656,"50.8707656,5.7840347",5.7840347
Tennisclub Bunde | Tennis & Padel,"Heiveld 1, Bunde",OPERATIONAL,5.7423345,50.8965965,"50.8965965,5.7423345",5.7423345
Kimbria Tennis & Padel,"Mergelweg 120, Maastricht",OPERATIONAL,5.6808691,50.8355337,"50.8355337,5.6808691",5.6808691
Euregio Tennis & Padel Academy,"Rukkenerweg 13, Landgraaf",OPERATIONAL,6.0317111,50.9128993,"50.9128993,6.0317111",6.0317111
Tennis & Padelvereniging Simpelveld,"Sportlaan 3, Simpelveld",OPERATIONAL,5.979044099999999,50.82584629999999,"50.82584629999999,5.979044099999999",5.979044099999999
Excellent Padel,"Burgemeester Baron van Hövellstraat, Wijlre",OPERATIONAL,5.8892355,50.8403207,"50.8403207,5.8892355",5.8892355
padelBOX CONSULTING,"Horbeller Str. 31, Köln",OPERATIONAL,6.858299499999999,50.9155655,"50.9155655,6.858299499999999",6.858299499999999
Patrick Pihan,"Horbeller Str. 31, Köln",OPERATIONAL,6.858299499999999,50.9155655,"50.9155655,6.858299499999999",6.858299499999999
sup-koeln.de,"Emil-Hoffmann-Straße 45, Köln",OPERATIONAL,6.9941305,50.8670131,"50.8670131,6.9941305",6.9941305
Racket Arena Rhein-Erft,"Zum Hubertusbusch, Kerpen",OPERATIONAL,6.677799599999999,50.8718735,"50.8718735,6.677799599999999",6.677799599999999
Paddel-Club-Köln e.V.,"Georgstraße 2, Köln",OPERATIONAL,7.032767,50.87328369999999,"50.87328369999999,7.032767",7.032767
Tie Break,"Hunsrückstraße 4, Troisdorf",OPERATIONAL,7.11116,50.81972,"50.81972,7.11116",7.11116
Salisbury Racket Stringing,"3 Tryhorn Dr, Bishopdown, Salisbury",OPERATIONAL,-1.7865855,51.0902818,"51.0902818,-1.7865855",-1.7865855
The Padel Court Company,"Furzedown Farm, Furzedown Rd, Stockbridge",OPERATIONAL,-1.4768159,51.0602083,"51.0602083,-1.4768159",-1.4768159
Winchester Racquets and Fitness,"Bereweeke Rd, Winchester",OPERATIONAL,-1.3300179,51.0719485,"51.0719485,-1.3300179",-1.3300179
OLYMPIQUE GRANDE-SYNTHE,"3 Rue de l'Écureuil, Grande-Synthe",OPERATIONAL,2.288954,51.01045999999999,"51.01045999999999,2.288954",2.288954
Tennis-Padel Squash Badminton Dunkerque,"95 Av. des Sports, Dunkerque",OPERATIONAL,2.4160647,51.0525573,"51.0525573,2.4160647",2.4160647
DK PARK : LE FIVE - 4PADEL -ESPACE JUMP - PRIZONERS escape game,"1 Av. Jean Monnet, Dunkerque",OPERATIONAL,2.3477199,51.01440059999999,"51.01440059999999,2.3477199",2.3477199
Mini-Golf de Bray-Dunes - tennis - padel - beach volley,"Rue des Margats, Bray-Dunes",CLOSED_TEMPORARILY,2.5184132,51.07942010000001,"51.07942010000001,2.5184132",2.5184132
Tennis & Padelclub Koksijde,"Zeelaan 72, Koksijde",OPERATIONAL,2.6490047,51.1074047,"51.1074047,2.6490047",2.6490047
"Tiptop | Tennis, Padel & Minigolf","Leopold II Laan 112, Koksijde",OPERATIONAL,2.6781968,51.1225283,"51.1225283,2.6781968",2.6781968
Tennisclub Bachten de Kupe | Tennis & Padel,"Noordstraat 162, Veurne",OPERATIONAL,2.6580117,51.0824951,"51.0824951,2.6580117",2.6580117
Padel Pittem,"Egemstraat 47, Pittem",OPERATIONAL,3.265469,50.9992668,"50.9992668,3.265469",3.265469
Padel Rumbeke,"Wervikhovestraat 7A, Roeselare",OPERATIONAL,3.1598143,50.9277763,"50.9277763,3.1598143",3.1598143
Padel | Meulebeke,"Pittemstraat, Meulebeke",OPERATIONAL,3.2800181,50.9628089,"50.9628089,3.2800181",3.2800181
Tennis The Mote | Tennis & Padel,"Belhuttebaan 40/B, Koekelare",OPERATIONAL,2.9827769,51.0862261,"51.0862261,2.9827769",2.9827769
Vision 21 | Fitness & Padel,"Vierwegstraat 194, Roeselare",OPERATIONAL,3.1540924,50.9513809,"50.9513809,3.1540924",3.1540924
Vision 21 @ Adirack,"Liebeekstraat 15, Roeselare",OPERATIONAL,3.1197832,50.9784498,"50.9784498,3.1197832",3.1197832
Orscamp | Tennis & Padel,"Albrecht Rodenbachstraat 48, Oostkamp",OPERATIONAL,3.2412482,51.1561813,"51.1561813,3.2412482",3.2412482
Indoor Tennis Koddaert | Tennis & Padel,"Tulpenstraat 11, Torhout",OPERATIONAL,3.1186696,51.05338339999999,"51.05338339999999,3.1186696",3.1186696
PadelFun.be,"Maria van Bourgondiëstraat 11, Izegem",OPERATIONAL,3.1977236,50.9005173,"50.9005173,3.1977236",3.1977236
Padelterreinen YoPadel bvba,"Centrumstraat 15 E, Zulte",OPERATIONAL,3.4666226,50.935689,"50.935689,3.4666226",3.4666226
Tennisclub Bosterhout | Tennis & Padel,"Pittemstraat 58, Meulebeke",OPERATIONAL,3.2887351,50.9544601,"50.9544601,3.2887351",3.2887351
Puur Padel,"Klokkestraat 45, Tielt",OPERATIONAL,3.3336936,51.0306045,"51.0306045,3.3336936",3.3336936
MVP Padel,"Jacques Paryslaan, Evergem",OPERATIONAL,3.7319746,51.123085,"51.123085,3.7319746",3.7319746
Tennis & Padel Club Merelbeke,"Sportstraat 7, Merelbeke",OPERATIONAL,3.7420717,50.99649910000001,"50.99649910000001,3.7420717",3.7420717
Padel 4U2 Ghent,"Emanuel Hielstraat 108, Gent",OPERATIONAL,3.7607675,51.0413796,"51.0413796,3.7607675",3.7607675
Club de Padel,"Emanuel Hielstraat 108, Gent",OPERATIONAL,3.760313999999999,51.0419847,"51.0419847,3.760313999999999",3.760313999999999
"Gantoise hockey, tennis, padel en dans club","Noorderlaan 25, Gent",OPERATIONAL,3.6844889,51.05140069999999,"51.05140069999999,3.6844889",3.6844889
GARRINCHA Gent | Padel & Pickleball,"Pauline van Pottelsberghelaan 25, Gent",OPERATIONAL,3.68676,51.0275346,"51.0275346,3.68676",3.68676
La Gantoise Hockey Tennis Padel Club,"Noorderlaan 10, Gent",OPERATIONAL,3.6923075,51.0505808,"51.0505808,3.6923075",3.6923075
ATTAK Padel Academy,"Eiland 1 bis, Deinze",OPERATIONAL,3.5609087,51.0895386,"51.0895386,3.5609087",3.5609087
De Witte Kaproenen | Tennis & Padel,"Berkenlaan 36/B, Deinze",OPERATIONAL,3.5291174,50.9681236,"50.9681236,3.5291174",3.5291174
Tennisclub De Pinte | Tennis & Padel,"Polderbos 3, De Pinte",OPERATIONAL,3.6423621,50.9913805,"50.9913805,3.6423621",3.6423621
ATTAK Tennis & Padel Academy,"Oever 3, Deinze",OPERATIONAL,3.5681153,51.07419960000001,"51.07419960000001,3.5681153",3.5681153
Acasa Padel Laarne,"Lange Meire 56, Laarne",OPERATIONAL,3.8664361,51.0307378,"51.0307378,3.8664361",3.8664361
Paquito Padelclub,"Gentsesteenweg 128b, Erpe-Mere",OPERATIONAL,3.983809,50.94375729999999,"50.94375729999999,3.983809",3.983809
Padel Erpe-Mere,"Industrieweg 2a, Erpe-Mere",OPERATIONAL,3.9617059,50.9295199,"50.9295199,3.9617059",3.9617059
Padel Club Melle,"Ovenveldstraat 11, Melle",OPERATIONAL,3.806837,50.99465989999999,"50.99465989999999,3.806837",3.806837
Racing Wetteren Tennis & Padel,"Wegvoeringstraat 75B, Wetteren",OPERATIONAL,3.9002534,51.01045149999999,"51.01045149999999,3.9002534",3.9002534
Radar Padel club,"Gentse Steenweg 144/B, Lokeren",OPERATIONAL,3.951828699999999,51.1145162,"51.1145162,3.951828699999999",3.951828699999999
Dropshot Berlare,"Bollewerkstraat 32, Berlare",OPERATIONAL,3.9968407,51.0210838,"51.0210838,3.9968407",3.9968407
kavd tennis | padel,"Bakkerstraat 47, Dendermonde",OPERATIONAL,4.1029412,51.0445371,"51.0445371,4.1029412",4.1029412
Tennis De Vallei / Padel Waasland,"Triphon de Smetstraat 5, Temse",OPERATIONAL,4.2331089,51.1276817,"51.1276817,4.2331089",4.2331089
"Topspin Zele | Tennis, Padel & Fitness","Lange Akker 12, Zele",OPERATIONAL,4.028706,51.067625,"51.067625,4.028706",4.028706
Aalst Padel,"Affligemdreef 183, Aalst",OPERATIONAL,4.0839695,50.9356713,"50.9356713,4.0839695",4.0839695
Padel Osbroek-Aalst Sport,Aalst,OPERATIONAL,4.0428658,50.92956170000001,"50.92956170000001,4.0428658",4.0428658
Botz Padel,"Oude-Bruglaan 53, Lokeren",OPERATIONAL,4.00285,51.10458999999999,"51.10458999999999,4.00285",4.00285
Workout Factory Padel,"Hemelrijken 5, Puurs-Sint-Amands",OPERATIONAL,4.2100267,51.05964460000001,"51.05964460000001,4.2100267",4.2100267
Padel OpDeForten,"Oud Kerkhofstraat, Dendermonde",OPERATIONAL,4.105593,51.03952959999999,"51.03952959999999,4.105593",4.105593
Tenniscentrum De Snas | Tennis & Padel,"Affligemdreef 185, Aalst",OPERATIONAL,4.0859691,50.93497970000001,"50.93497970000001,4.0859691",4.0859691
Redsport Padel Belgium,"Poldergotestraat 12, Zele",OPERATIONAL,4.0429273,51.0842385,"51.0842385,4.0429273",4.0429273
The Padel Point,"Gentse Baan 96, Sint-Niklaas",OPERATIONAL,4.1228579,51.14792689999999,"51.14792689999999,4.1228579",4.1228579
YC5 Padel,"Harensesteenweg 100, Vilvoorde",OPERATIONAL,4.4254668,50.9211353,"50.9211353,4.4254668",4.4254668
Park 1800 Tennis & Padel Club Vilvoorde,"Brusselsesteenweg 80, Vilvoorde",OPERATIONAL,4.4182178,50.92082389999999,"50.92082389999999,4.4182178",4.4182178
Gala padel Academy,"Harensesteenweg, Vilvoorde",OPERATIONAL,4.4253673,50.9208108,"50.9208108,4.4253673",4.4253673
Smash Tennis- en Padelclub,"Holle Eikstraat 2, Londerzeel",OPERATIONAL,4.3037447,51.01319119999999,"51.01319119999999,4.3037447",4.3037447
Bornem Tennisclub VZW,"Breevendreef 56, Bornem",OPERATIONAL,4.241109,51.092311,"51.092311,4.241109",4.241109
Ter Eiken Padel- En Squashcentrum,"Kattenbroek 33, Edegem",OPERATIONAL,4.424411099999999,51.15067120000001,"51.15067120000001,4.424411099999999",4.424411099999999
"stepp - Tennis, Padel & Petanque","Lichterstraat 60, Puurs-Sint-Amands",OPERATIONAL,4.3099906,51.0613324,"51.0613324,4.3099906",4.3099906
Brusselse Tennisclub | Tennis & Padel,"Neerhoflaan 22, Wemmel",OPERATIONAL,4.3071667,50.9140858,"50.9140858,4.3071667",4.3071667
Boel Padel,"Hoogkamerstraat 5, Temse",OPERATIONAL,4.201461699999999,51.1273841,"51.1273841,4.201461699999999",4.201461699999999
Sportico28,"Lotelingstraat 5B, Mechelen",OPERATIONAL,4.5056576,51.0052368,"51.0052368,4.5056576",4.5056576
"Sas ( 't) | Tennis, Padel & Squash","Mechelsesteenweg 380, Lier",OPERATIONAL,4.525287899999999,51.1095543,"51.1095543,4.525287899999999",4.525287899999999
