Niveau de vie Commune,Niveau de vie Département,DEPCOM,PTOT,Nom_commune,Code_postal,coordonnees_gps,lng,lat
18740,,15200,149.0,ST MARTIN CANTALES,15140.0,"45.089330998,2.305715644",45.089330998,2.305715644
18600,,15201,241.0,ST MARTIN SOUS VIGOUROUX,15230.0,"44.935583262,2.793197668",44.935583262,2.793197668
19940,,15202,752.0,ST MARTIN VALMEROUX,15140.0,"45.1204601,2.443106403",45.1204601,2.443106403
19940,,15202,752.0,ST MARTIN VALMEROUX,15140.0,"45.1204601,2.443106403",45.1204601,2.443106403
20810,,15203,164.0,ST MARY LE PLAIN,15500.0,"45.176588083,3.143758649",45.176588083,3.143758649
21690,,15204,1581.0,ST PAUL DES LANDES,15250.0,"44.950738278,2.300319426",44.950738278,2.300319426
17680,,15206,136.0,ST PIERRE,15350.0,"45.395610204,2.381715444",45.395610204,2.381715444
17480,,15207,367.0,ST PONCY,15500.0,"45.159351215,3.194411429",45.159351215,3.194411429
17960,,15208,139.0,ST PROJET DE SALERS,15140.0,"45.081972009,2.558721174",45.081972009,2.558721174
19960,,15209,124.0,ST REMY DE CHAUDES AIGUES,15110.0,"44.767080527,3.026779347",44.767080527,3.026779347
17030,,15211,315.0,ST SANTIN CANTALES,15150.0,"45.020402774,2.235026763",45.020402774,2.235026763
21130,,15212,371.0,ST SANTIN DE MAURS,15600.0,"44.655666817,2.211023116",44.655666817,2.211023116
17340,,15213,209.0,ST SATURNIN,15190.0,"45.233449841,2.793817183",45.233449841,2.793817183
17350,,15214,190.0,ST SAURY,15290.0,"44.878907332,2.124550724",44.878907332,2.124550724
22110,,15215,1178.0,ST SIMON,15130.0,"44.969335107,2.498172287",44.969335107,2.498172287
20680,,15216,428.0,ST URCIZE,15110.0,"44.705608386,2.979525437",44.705608386,2.979525437
17670,,15217,110.0,ST VICTOR,15150.0,"45.009860219,2.288672136",45.009860219,2.288672136
21730,,15219,334.0,SALERS,15140.0,"45.145506355,2.496806745",45.145506355,2.496806745
22270,,15220,149.0,SALINS,15200.0,"45.187428832,2.400565151",45.187428832,2.400565151
22400,,15221,1394.0,SANSAC DE MARMIESSE,15130.0,"44.8901162,2.343350126",44.8901162,2.343350126
19240,,15222,226.0,SANSAC VEINAZES,15120.0,"44.745256226,2.426971544",44.745256226,2.426971544
19040,,15223,220.0,SAUVAT,15240.0,"45.307231099,2.441476586",45.307231099,2.441476586
18310,,15224,137.0,LA SEGALASSIERE,15290.0,"44.893329989,2.209248979",44.893329989,2.209248979
19120,,15225,207.0,SEGUR LES VILLAS,15300.0,"45.2084256,2.82274393",45.2084256,2.82274393
20170,,15226,197.0,SENEZERGUES,15340.0,"44.719063385,2.407570452",44.719063385,2.407570452
20330,,15228,487.0,SIRAN,15150.0,"44.950492535,2.1203308180000002",44.950492535,2.120330818
18410,,15230,210.0,SOURNIAC,15200.0,"45.275539933,2.335106267",45.275539933,2.335106267
19960,,15231,596.0,TALIZAT,15170.0,"45.123364048,3.053258713",45.123364048,3.053258713
19440,,15232,242.0,TANAVELLE,15100.0,"45.026439021,2.984739582",45.026439021,2.984739582
22000,,15233,298.0,TEISSIERES DE CORNET,15250.0,"44.975282988000004,2.362256373",44.975282988,2.362256373
20620,,15234,335.0,TEISSIERES LES BOULIES,15130.0,"44.820988703,2.5378369899999997",44.820988703,2.53783699
20240,,15235,599.0,LES TERNES,15100.0,"44.996253302,2.995001779",44.996253302,2.995001779
20480,,15236,623.0,THIEZAC,15800.0,"45.018338295,2.6627874670000002",45.018338295,2.662787467
21840,,15237,178.0,TIVIERS,15100.0,"45.074436191,3.175670713",45.074436191,3.175670713
19540,,15238,129.0,TOURNEMIRE,15310.0,"45.05443688,2.490670091",45.05443688,2.490670091
16620,,15240,182.0,TREMOUILLE,15270.0,"45.385162687,2.670047275",45.385162687,2.670047275
16990,,15243,522.0,TRIZAC,15400.0,"45.244403511,2.543827212",45.244403511,2.543827212
19820,,15244,488.0,USSEL,15300.0,"45.073739514,2.952434751",45.073739514,2.952434751
21530,,15245,254.0,VABRES,15100.0,"45.037423174,3.1955992",45.037423174,3.1955992
19610,,15246,236.0,VALETTE,15400.0,"45.26386753,2.601218639",45.26386753,2.601218639
20590,,15248,576.0,VALUEJOLS,15300.0,"45.053297436,2.9068301080000003",45.053297436,2.9068301080000003
19580,,15250,515.0,VEBRET,15240.0,"45.356076766,2.515413708",45.356076766,2.515413708
17580,,15251,148.0,VEDRINES ST LOUP,15100.0,"45.05283937,3.272686916",45.05283937,3.272686916
22010,,15252,445.0,VELZIC,15590.0,"44.995866028,2.5553931050000003",44.995866028,2.5553931050000003
17180,,15254,115.0,VEYRIERES,15350.0,"45.320298846,2.368559646",45.320298846,2.368559646
22010,,15255,1241.0,VEZAC,15130.0,"44.895744802,2.522422109",44.895744802,2.522422109
18620,,15257,133.0,VEZELS ROUSSY,15130.0,"44.805740041,2.581643743",44.805740041,2.581643743
20690,,15258,1861.0,VIC SUR CERE,15800.0,"44.971418234,2.620124148",44.971418234,2.620124148
17780,,15259,250.0,VIEILLESPESSE,15500.0,"45.117398334,3.158616801",45.117398334,3.158616801
19730,,15260,115.0,VIEILLEVIE,15120.0,"44.651953195,2.433832549",44.651953195,2.433832549
21440,,15261,841.0,LE VIGEAN,15200.0,"45.22349675,2.366704423",45.22349675,2.366704423
22170,,15262,567.0,VILLEDIEU,15100.0,"44.99749981,3.055226721",44.99749981,3.055226721
19140,,15263,139.0,VIRARGUES,15300.0,"45.129039564,2.898709211",45.129039564,2.898709211
17710,,15264,271.0,VITRAC,15220.0,"44.810479874,2.313784231",44.810479874,2.313784231
20240,,15265,1729.0,YDES,15210.0,"45.343353228,2.449943817",45.343353228,2.449943817
22220,,15266,560.0,YOLET,15130.0,"44.931360240000004,2.537859093",44.93136024,2.537859093
23150,,15267,4396.0,YTRAC,15000.0,"44.915794824,2.366175893",44.915794824,2.366175893
23150,,15267,4396.0,YTRAC,15130.0,"44.915794824,2.366175893",44.915794824,2.366175893
20210,,15268,1276.0,LE ROUGET PERS,15290.0,"44.883865107,2.231740917",44.883865107,2.231740917
20210,,15268,1276.0,LE ROUGET PERS,15290.0,"44.883865107,2.231740917",44.883865107,2.231740917
18160,,15269,129.0,BESSE,15140.0,"45.10143426,2.354212669",45.10143426,2.354212669
16970,,16001,485.0,ABZAC,16500.0,"46.099584226,0.7158761920000001",46.099584226,0.7158761920000001
17970,,16002,533.0,LES ADJOTS,16700.0,"46.079019258,0.20291476800000002",46.079019258,0.202914768
19690,,16003,867.0,AGRIS,16110.0,"45.77640727,0.327851647",45.77640727,0.327851647
18900,,16005,1630.0,AIGRE,16140.0,"45.902268933,0.023732964000000002",45.902268933,0.023732964
18900,,16005,1630.0,AIGRE,16140.0,"45.902268933,0.023732964000000002",45.902268933,0.023732964
17580,,16007,479.0,ALLOUE,16490.0,"46.020203116,0.525767135",46.020203116,0.525767135
20970,,16008,321.0,AMBERAC,16140.0,"45.856242836,0.058930674",45.856242836,0.058930674
17300,,16009,374.0,AMBERNAC,16490.0,"45.974715365,0.5568083340000001",45.974715365,0.5568083340000001
22770,,,,,,,,
22460,,16011,602.0,ANAIS,16560.0,"45.769826577,0.205536667",45.769826577,0.205536667
22690,,16012,518.0,ANGEAC CHAMPAGNE,16130.0,"45.614173661,-0.28868877200000004",45.614173661,-0.288688772
22900,,16013,337.0,ANGEAC CHARENTE,16120.0,"45.622747691,-0.08221368500000001",45.622747691,-0.082213685
19230,,16014,127.0,ANGEDUC,16300.0,"45.47816645,-0.05494606",45.47816645,-0.05494606
18850,,16015,43413.0,ANGOULEME,16000.0,"45.647372131,0.145140856",45.647372131,0.145140856
20500,,16016,852.0,ANSAC SUR VIENNE,16500.0,"45.994429549,0.619779368",45.994429549,0.619779368
23950,,16018,741.0,ARS,16130.0,"45.636808751,-0.40216034500000003",45.636808751,-0.402160345
21560,,16019,1246.0,ASNIERES SUR NOUERE,16290.0,"45.70841115,0.048489012000000005",45.70841115,0.048489012
17780,,16020,387.0,AUBETERRE SUR DRONNE,16390.0,"45.2613898,0.16801178900000002",45.2613898,0.168011789
18510,,16023,628.0,AUNAC SUR CHARENTE,16460.0,"45.924181889,0.24645934500000002",45.924181889,0.246459345
18510,,16023,628.0,AUNAC SUR CHARENTE,16460.0,"45.924181889,0.24645934500000002",45.924181889,0.246459345
18510,,16023,628.0,AUNAC SUR CHARENTE,16460.0,"45.924181889,0.24645934500000002",45.924181889,0.246459345
21480,,16024,521.0,AUSSAC VADALLE,16560.0,"45.821724547,0.21579413",45.821724547,0.21579413
19260,,16025,1286.0,BAIGNES STE RADEGONDE,16360.0,"45.374635878,-0.254013152",45.374635878,-0.254013152
24360,,16026,1370.0,BALZAC,16430.0,"45.712202634,0.133797922",45.712202634,0.133797922
21210,,16027,128.0,BARBEZIERES,16140.0,"45.91183591,-0.08852528700000001",45.91183591,-0.088525287
19230,,16028,4895.0,BARBEZIEUX ST HILAIRE,16300.0,"45.477722054,-0.15762347300000001",45.477722054,-0.157623473
19230,,16028,4895.0,BARBEZIEUX ST HILAIRE,16300.0,"45.477722054,-0.15762347300000001",45.477722054,-0.157623473
19950,,16029,237.0,BARDENAC,16210.0,"45.30022378,-0.015074553000000001",45.30022378,-0.015074553
22050,,16030,1048.0,BARRET,16300.0,"45.488987184,-0.20586319600000003",45.488987184,-0.205863196
21220,,16031,424.0,BARRO,16700.0,"46.004610701,0.23468960400000002",46.004610701,0.234689604
21890,,16032,531.0,BASSAC,16120.0,"45.665341443,-0.099257171",45.665341443,-0.099257171
16140,,16034,148.0,BAZAC,16210.0,"45.220838357,0.036033218",45.220838357,0.036033218
17760,,16035,210.0,BEAULIEU SUR SONNETTE,16450.0,"45.92707207,0.372891403",45.92707207,0.372891403
21170,,16036,299.0,BECHERESSE,16250.0,"45.501515595,0.078104059",45.501515595,0.078104059
18790,,16037,162.0,BELLON,16210.0,"45.312420995,0.11698891300000001",45.312420995,0.116988913
16770,,16038,324.0,BENEST,16350.0,"46.038840345,0.45323278400000006",46.038840345,0.453232784
20000,,16039,498.0,BERNAC,16700.0,"46.051290106,0.170818832",46.051290106,0.170818832
19580,,16040,322.0,BERNEUIL,16480.0,"45.390969092,-0.066970025",45.390969092,-0.066970025
18250,,16041,108.0,BESSAC,16250.0,"45.431340926,-0.013888054",45.431340926,-0.013888054
22330,,16042,128.0,BESSE,16140.0,"45.958375368,0.082029105",45.958375368,0.082029105
19040,,16044,234.0,BIOUSSAC,16700.0,"46.030744213,0.27052929600000003",46.030744213,0.270529296
23110,,16045,366.0,BIRAC,16120.0,"45.563729059,-0.055184726",45.563729059,-0.055184726
18740,,16046,1051.0,COTEAUX DU BLANZACAIS,16250.0,"45.456787678,0.02609548",45.456787678,0.02609548
18740,,16046,1051.0,COTEAUX DU BLANZACAIS,16250.0,"45.456787678,0.02609548",45.456787678,0.02609548
18740,,16046,1051.0,COTEAUX DU BLANZACAIS,16250.0,"45.456787678,0.02609548",45.456787678,0.02609548
18740,,16046,1051.0,COTEAUX DU BLANZACAIS,16250.0,"45.456787678,0.02609548",45.456787678,0.02609548
18740,,16046,1051.0,COTEAUX DU BLANZACAIS,16250.0,"45.456787678,0.02609548",45.456787678,0.02609548
18190,,16047,301.0,BLANZAGUET ST CYBARD,16320.0,"45.473511865,0.312579164",45.473511865,0.312579164
15710,,16048,136.0,BOISBRETEAU,16480.0,"45.33019675,-0.15897777100000002",45.33019675,-0.158977771
18930,,16049,415.0,BONNES,16390.0,"45.236478575,0.143578171",45.236478575,0.143578171
21760,,16050,261.0,BONNEUIL,16120.0,"45.576191782,-0.135009173",45.576191782,-0.135009173
18860,,16052,272.0,BORS DE MONTMOREAU,16190.0,"45.340155945,0.148355289",45.340155945,0.148355289
20770,,16053,117.0,BORS DE BAIGNES,16360.0,"45.326332791,-0.199847618",45.326332791,-0.199847618
16300,,16054,167.0,LE BOUCHAGE,16350.0,"46.04929699,0.376800436",46.04929699,0.376800436
21250,,16055,904.0,BOUEX,16410.0,"45.624926892,0.318158147",45.624926892,0.318158147
23510,,16056,917.0,BOURG CHARENTE,16200.0,"45.665996286,-0.222056047",45.665996286,-0.222056047
22440,,16057,328.0,BOUTEVILLE,16120.0,"45.60703433,-0.127624385",45.60703433,-0.127624385
24990,,16058,1481.0,BOUTIERS ST TROJAN,16100.0,"45.710977197,-0.296958459",45.710977197,-0.296958459
16740,,16059,179.0,BRETTES,16240.0,"45.997102682,0.028846521000000003",45.997102682,0.028846521
21810,,16060,479.0,BREVILLE,16370.0,"45.789254582,-0.274661877",45.789254582,-0.274661877
22590,,16061,4304.0,BRIE,16590.0,"45.734315028,0.266406564",45.734315028,0.266406564
20390,,16062,131.0,BRIE SOUS BARBEZIEUX,16300.0,"45.424608745,-0.040557417000000005",45.424608745,-0.040557417
18280,,16063,154.0,BRIE SOUS CHALAIS,16210.0,"45.320128896,0.01256145",45.320128896,0.01256145
20030,,16064,1113.0,BRIGUEUIL,16420.0,"45.951141688,0.8690975200000001",45.951141688,0.8690975200000001
16330,,16065,645.0,BRILLAC,16500.0,"46.067445369,0.776851936",46.067445369,0.776851936
17590,,16066,496.0,BROSSAC,16480.0,"45.323673297,-0.046837007",45.323673297,-0.046837007
20730,,16067,473.0,BUNZAC,16110.0,"45.699030425,0.34450921300000004",45.699030425,0.344509213
18620,,16068,578.0,CELLEFROUIN,16260.0,"45.887428292,0.39198830100000004",45.887428292,0.391988301
20280,,16069,405.0,CELLETTES,16230.0,"45.864029537,0.14540407",45.864029537,0.14540407
19950,,16070,1684.0,CHABANAIS,16150.0,"45.864058637,0.711379988",45.864058637,0.711379988
19140,,16071,586.0,CHABRAC,16150.0,"45.92637406,0.7463848620000001",45.92637406,0.7463848620000001
19390,,16072,517.0,CHADURIE,16250.0,"45.496219685,0.14252198600000002",45.496219685,0.142521986
17530,,16073,1792.0,CHALAIS,16210.0,"45.274776583,0.038635526",45.274776583,0.038635526
17530,,16073,1792.0,CHALAIS,16210.0,"45.274776583,0.038635526",45.274776583,0.038635526
17530,,16073,1792.0,CHALAIS,16210.0,"45.274776583,0.038635526",45.274776583,0.038635526
21420,,16074,331.0,CHALLIGNAC,16300.0,"45.423031506,-0.084571227",45.423031506,-0.084571227
21850,,16075,251.0,CHAMPAGNE VIGNY,16250.0,"45.507581228,0.041193814",45.507581228,0.041193814
19410,,16076,890.0,CHAMPAGNE MOUTON,16350.0,"45.993191161,0.412574555",45.993191161,0.412574555
23630,,16077,510.0,CHAMPMILLON,16290.0,"45.647497218,0.00539731",45.647497218,0.00539731
23770,,16078,5267.0,CHAMPNIERS,16430.0,"45.716721574,0.196259245",45.716721574,0.196259245
21210,,16079,335.0,CHANTILLAC,16360.0,"45.326153266,-0.25602044300000004",45.326153266,-0.256020443
20330,,16081,219.0,LA CHAPELLE,16140.0,"45.830982073,0.05107121",45.830982073,0.05107121
19430,,16082,705.0,BOISNE LA TUDE,16320.0,"45.472272871,0.186206971",45.472272871,0.186206971
19430,,16082,705.0,BOISNE LA TUDE,16320.0,"45.472272871,0.186206971",45.472272871,0.186206971
19430,,16082,705.0,BOISNE LA TUDE,16320.0,"45.472272871,0.186206971",45.472272871,0.186206971
17910,,16083,361.0,CHARME,16140.0,"45.950256063,0.11989774",45.950256063,0.11989774
19630,,16084,340.0,CHARRAS,16380.0,"45.544483609,0.428799931",45.544483609,0.428799931
19070,,16085,3315.0,CHASSENEUIL SUR BONNIEURE,16260.0,"45.824272055,0.44140712600000004",45.824272055,0.441407126
20210,,16086,900.0,CHASSENON,16150.0,"45.85150362,0.7729125640000001",45.85150362,0.7729125640000001
17460,,16087,145.0,CHASSIECQ,16350.0,"45.95081475,0.368326233",45.95081475,0.368326233
22620,,16088,1139.0,CHASSORS,16200.0,"45.710801388,-0.20615224000000001",45.710801388,-0.20615224
22070,,16089,3777.0,CHATEAUBERNARD,16100.0,"45.672181813,-0.31550946",45.672181813,-0.31550946
20470,,16090,3598.0,CHATEAUNEUF SUR CHARENTE,16120.0,"45.596348024,-0.051613882",45.596348024,-0.051613882
19820,,16091,179.0,CHATIGNAC,16480.0,"45.348279025,-0.0039013470000000003",45.348279025,-0.003901347
21190,,16093,1583.0,CHAZELLES,16380.0,"45.645270382,0.365346418",45.645270382,0.365346418
20350,,16095,140.0,CHENON,16460.0,"45.944371689,0.222053204",45.944371689,0.222053204
19060,,16096,416.0,CHERVES CHATELARS,16310.0,"45.810479444,0.5538025440000001",45.810479444,0.5538025440000001
23120,,16097,2445.0,CHERVES RICHEMONT,16370.0,"45.745136471,-0.33760125100000005",45.745136471,-0.337601251
23120,,16097,2445.0,CHERVES RICHEMONT,16370.0,"45.745136471,-0.33760125100000005",45.745136471,-0.337601251
23670,,16098,142.0,LA CHEVRERIE,16240.0,"46.044045214,0.135890647",46.044045214,0.135890647
20220,,16099,223.0,CHILLAC,16480.0,"45.361380774,-0.090478242",45.361380774,-0.090478242
20840,,16100,768.0,CHIRAC,16150.0,"45.913502514,0.684647207",45.913502514,0.684647207
22870,,16101,1035.0,CLAIX,16440.0,"45.550151014,0.050793822",45.550151014,0.050793822
20480,,16102,19275.0,COGNAC,16100.0,"45.696360682,-0.33527819200000003",45.696360682,-0.335278192
17700,,16103,129.0,COMBIERS,16320.0,"45.511311279,0.409198279",45.511311279,0.409198279
21250,,16104,486.0,CONDAC,16700.0,"46.027716235,0.22846443300000002",46.027716235,0.228464433
20800,,16105,614.0,CONDEON,16360.0,"45.401327786,-0.134855417",45.401327786,-0.134855417
20200,,16106,2825.0,CONFOLENS,16500.0,"46.024827195,0.662266896",46.024827195,0.662266896
20200,,16106,2825.0,CONFOLENS,16500.0,"46.024827195,0.662266896",46.024827195,0.662266896
20620,,16107,543.0,COULGENS,16560.0,"45.813681018,0.276906202",45.813681018,0.276906202
18820,,16108,134.0,COULONGES,16330.0,"45.838047762,0.09015071",45.838047762,0.09015071
19370,,16109,740.0,COURBILLAC,16200.0,"45.773177493,-0.18118320300000001",45.773177493,-0.181183203
18960,,16110,812.0,COURCOME,16700.0,"45.985750162,0.149041375",45.985750162,0.149041375
18960,,16110,812.0,COURCOME,16240.0,"45.985750162,0.149041375",45.985750162,0.149041375
18960,,16110,812.0,COURCOME,16700.0,"45.985750162,0.149041375",45.985750162,0.149041375
17720,,16111,192.0,COURGEAC,16190.0,"45.3944185,0.08234219400000001",45.3944185,0.082342194
19830,,16113,7987.0,LA COURONNE,16400.0,"45.609701129,0.109302568",45.609701129,0.109302568
17010,,16114,162.0,COUTURE,16460.0,"45.931335147,0.288596216",45.931335147,0.288596216
21750,,16116,413.0,CRITEUIL LA MAGDELEINE,16300.0,"45.536572533,-0.210649738",45.536572533,-0.210649738
19280,,16117,127.0,CURAC,16210.0,"45.296119555,0.021716842",45.296119555,0.021716842
17580,,16118,143.0,DEVIAT,16190.0,"45.408224727,0.015094352",45.408224727,0.015094352
20560,,16119,1337.0,DIGNAC,16410.0,"45.554396447,0.283538648",45.554396447,0.283538648
23820,,16120,1539.0,DIRAC,16410.0,"45.59843929,0.241559237",45.59843929,0.241559237
21590,,16121,483.0,DOUZAT,16290.0,"45.700778823,-0.002642175",45.700778823,-0.002642175
17220,,16122,147.0,EBREON,16140.0,"45.942536487,0.030465554000000002",45.942536487,0.030465554
21560,,16123,501.0,ECHALLAT,16170.0,"45.72209195,-0.043428134",45.72209195,-0.043428134
17990,,16124,592.0,ECURAS,16220.0,"45.682474867,0.569578303",45.682474867,0.569578303
19300,,16125,258.0,EDON,16320.0,"45.488239828,0.35132193",45.488239828,0.35132193
20930,,16127,103.0,EMPURE,16240.0,"46.024374447,0.048979164000000006",46.024374447,0.048979164
18320,,16128,191.0,EPENEDE,16490.0,"46.069263866,0.53829642",46.069263866,0.53829642
19100,,16130,200.0,LES ESSARDS,16210.0,"45.237648815,0.110893055",45.237648815,0.110893055
19400,,16131,505.0,ESSE,16500.0,"46.026423596,0.72064638",46.026423596,0.72064638
19870,,16132,1000.0,ETAGNAC,16150.0,"45.890605922,0.78356481",45.890605922,0.78356481
22250,,16133,204.0,ETRIAC,16250.0,"45.527360023,-0.009492294",45.527360023,-0.009492294
19830,,16134,1041.0,EXIDEUIL SUR VIENNE,16150.0,"45.880059663,0.6633885730000001",45.880059663,0.6633885730000001
20680,,16135,306.0,EYMOUTHIERS,16220.0,"45.646549917,0.549979046",45.646549917,0.549979046
20270,,16136,607.0,LA FAYE,16700.0,"46.019429737,0.15932435",46.019429737,0.15932435
19780,,16137,316.0,FEUILLADE,16380.0,"45.592789824,0.466952717",45.592789824,0.466952717
22680,,16138,3845.0,FLEAC,16730.0,"45.676016991,0.088417062",45.676016991,0.088417062
23190,,16139,244.0,FLEURAC,16200.0,"45.717953629,-0.085439232",45.717953629,-0.085439232
20570,,16140,451.0,FONTCLAIREAU,16230.0,"45.891681721,0.196844281",45.891681721,0.196844281
21020,,16141,333.0,FONTENILLE,16230.0,"45.912853684,0.175007132",45.912853684,0.175007132
19960,,16142,195.0,LA FORET DE TESSE,16240.0,"46.076891862,0.078055805",46.076891862,0.078055805
19940,,16143,695.0,FOUQUEBRUNE,16410.0,"45.527098638,0.19665954300000002",45.527098638,0.196659543
18850,,16144,408.0,FOUQUEURE,16140.0,"45.884363505,0.07641397600000001",45.884363505,0.076413976
23000,,16145,655.0,FOUSSIGNAC,16200.0,"45.712863313,-0.125514691",45.712863313,-0.125514691
23650,,16146,2089.0,GARAT,16410.0,"45.62599408,0.267387898",45.62599408,0.267387898
19450,,16147,282.0,GARDES LE PONTAROUX,16320.0,"45.509843462,0.309872941",45.509843462,0.309872941
21310,,16148,1010.0,GENAC BIGNAC,16170.0,"45.797633433,0.028583122000000002",45.797633433,0.028583122
21310,,16148,1010.0,GENAC BIGNAC,16170.0,"45.797633433,0.028583122000000002",45.797633433,0.028583122
23580,,16150,1590.0,GENSAC LA PALLUE,16130.0,"45.657342387,-0.268720958",45.657342387,-0.268720958
23550,,16151,904.0,GENTE,16130.0,"45.636932713,-0.30758564800000004",45.636932713,-0.307585648
24950,,16152,736.0,GIMEUX,16130.0,"45.641584099,-0.366783795",45.641584099,-0.366783795
22550,,16153,1183.0,MAINXE GONDEVILLE,16200.0,"45.659570798,-0.174365498",45.659570798,-0.174365498
22550,,16153,1183.0,MAINXE GONDEVILLE,16200.0,"45.659570798,-0.174365498",45.659570798,-0.174365498
20520,,16154,6124.0,GOND PONTOUVRE,16160.0,"45.679391838,0.165399089",45.679391838,0.165399089
