Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Population municipale 2020;Répartition de la pop. en 3 classes d'âges 2019 - Moins de 25 ans;Répartition de la pop. en 3 classes d'âges 2019 - Entre 25 et 64 ans;Répartition de la pop. en 3 classes d'âges 2019 - 65 ans ou plus;Part des pers. âgées de 25 à 64 ans 2019
44002;Aigrefeuille-sur-Maine;4057;1426;2053;535;51.1
44003;Ancenis-Saint-Géréon;11081;3287;5311;2439;48.1
44005;Chaumes-en-Retz;7049;2160;3563;1172;51.7
44006;Assérac;1875;496;954;397;51.6
44007;Avessac;2444;723;1193;542;48.5
44009;Basse-Goulaine;9410;2791;4734;1611;51.8
44010;Batz-sur-Mer;2822;527;1316;981;46.6
44012;La Bernerie-en-Retz;3206;603;1298;1148;42.6
44013;Besné;3249;1096;1682;405;52.8
44014;Le Bignon;3927;1315;2015;576;51.6
44015;Blain;10086;3128;4868;1958;48.9
44016;La Boissière-du-Doré;1071;350;590;114;56
44018;Bouaye;8102;2571;4142;1295;51.7
44019;Bouée;1044;319;567;133;55.6
44020;Bouguenais;20450;6063;10402;3438;52.3
44021;Villeneuve-en-Retz;5013;1403;2404;1155;48.4
44022;Boussay;2722;763;1417;502;52.8
44023;Bouvron;3081;964;1609;495;52.4
44024;Brains;2862;949;1530;370;53.7
44025;Campbon;3949;1301;1947;711;49.2
44026;Carquefou;20463;7067;9821;3477;48.2
44027;Casson;2480;908;1311;202;54.2
44028;Le Cellier;3984;1168;2062;744;51.9
44029;Divatte-sur-Loire;7042;2124;3668;1183;52.6
44030;La Chapelle-des-Marais;4339;1359;2122;857;48.9
44031;La Chapelle-Glain;804;234;383;181;48
44032;La Chapelle-Heulin;3414;1190;1729;438;51.5
44033;La Chapelle-Launay;3194;1058;1671;417;53.1
44035;La Chapelle-sur-Erdre;19981;5970;9968;3613;51
44036;Châteaubriant;12016;3335;5379;3317;44.7
44037;Château-Thébaud;3157;1051;1623;490;51.3
44038;Chauvé;2965;954;1540;437;52.5
44039;Cheix-en-Retz;1152;417;590;113;52.7
44041;La Chevrolière;5951;1763;3119;900;53.9
44043;Clisson;7507;2126;3763;1546;50.6
44044;Conquereuil;1084;332;563;200;51.4
44045;Cordemais;3800;1294;1960;500;52.2
44046;Corsept;2658;852;1414;374;53.6
44047;Couëron;22680;7052;11678;3578;52.3
44048;Couffé;2541;879;1359;310;53.3
44049;Le Croisic;4114;627;1645;1846;39.9
44050;Crossac;3003;990;1543;450;51.7
44051;Derval;3511;1202;1669;634;47.6
44052;Donges;8109;2758;4117;1277;50.5
44053;Drefféac;2288;801;1181;289;52
44054;Erbray;3045;974;1592;477;52.3
44055;La Baule-Escoublac;16160;2783;6716;6756;41.3
44056;Fay-de-Bretagne;3705;1250;1917;509;52.2
44057;Fégréac;2302;662;1171;516;49.9
44058;Fercé;472;140;241;91;51.1
44061;Frossay;3228;1062;1603;551;49.8
44062;Le Gâvre;1842;625;965;231;53
44063;Gétigné;3746;1095;1904;720;51.2
44064;Gorges;4950;1668;2477;705;51.1
44065;Grand-Auverné;769;245;361;163;46.9
44066;Grandchamps-des-Fontaines;6606;2338;3497;604;54.3
44067;Guémené-Penfao;5239;1507;2457;1269;47
44068;Guenrouet;3378;1019;1748;606;51.8
44069;Guérande;16042;4091;8148;3873;50.6
44070;La Haie-Fouassière;4694;1453;2532;706;54
44071;Haute-Goulaine;5954;1732;2981;1180;50.6
44072;Herbignac;7088;2248;3627;1170;51.5
44073;Héric;6407;2149;3244;896;51.6
44074;Indre;4087;1265;2196;580;54.3
44075;Issé;1804;523;873;411;48.3
44076;Jans;1408;484;711;196;51.1
44077;Joué-sur-Erdre;2632;904;1245;412;48.6
44078;Juigné-des-Moutiers;330;85;165;82;49.7
44079;Le Landreau;3118;1079;1615;389;52.4
44080;Lavau-sur-Loire;771;243;439;90;56.9
44081;Legé;4633;1368;2322;875;50.9
44082;Ligné;5371;1892;2718;692;51.3
44083;La Limouzinière;2487;894;1266;307;51.3
44084;Le Loroux-Bottereau;8517;2760;4439;1198;52.9
44085;Louisfert;965;316;483;187;49
44086;Lusanger;1056;317;564;174;53.4
44087;Machecoul-Saint-Même;7626;2125;3704;1751;48.9
44088;Maisdon-sur-Sèvre;3023;1001;1624;382;54
44089;Malville;3564;1163;1959;408;55.5
44090;La Marne;1606;582;874;165;53.9
44091;Marsac-sur-Don;1524;502;781;237;51.4
44092;Massérac;684;211;341;140;49.3
44094;Mauves-sur-Loire;3259;1015;1688;541;52
44095;La Meilleraye-de-Bretagne;1548;515;808;224;52.2
44096;Mésanger;4726;1649;2475;625;52.1
44097;Mesquer;2088;366;919;754;45.1
44098;Missillac;5432;1650;2728;1021;50.5
44099;Moisdon-la-Rivière;1967;587;931;450;47.3
44100;Monnières;2316;773;1228;289;53.6
44101;La Montagne;6372;1980;3259;1051;51.8
44102;Montbert;3238;1044;1655;492;51.9
44103;Montoir-de-Bretagne;7216;2267;3714;1199;51.7
44104;Montrelais;833;266;453;121;53.9
44105;Mouais;365;130;191;51;51.2
44106;Les Moutiers-en-Retz;1805;353;804;608;45.6
44107;Mouzeil;1942;703;1038;170;54.3
44108;Mouzillon;2874;951;1545;369;53.9
44109;Nantes;320732;111034;162518;45257;51
44110;Nort-sur-Erdre;9198;2968;4617;1497;50.8
44111;Notre-Dame-des-Landes;2285;817;1194;250;52.8
44112;Noyal-sur-Brutz;586;198;319;74;54
44113;Nozay;4216;1328;2024;842;48.3
44114;Orvault;27438;8396;13233;5581;48.6
44115;Oudon;3936;1253;1966;653;50.8
44116;Paimbœuf;3008;830;1482;712;49
44117;Le Pallet;3305;1074;1777;406;54.5
44118;Pannecé;1424;508;713;188;50.6
44119;Paulx;2004;677;1036;272;52.2
44120;Le Pellerin;5251;1663;2660;877;51.2
44121;Petit-Auverné;427;127;222;77;52.1
44122;Petit-Mars;3818;1268;2058;430;54.8
44123;Pierric;997;298;516;176;52.1
44124;Le Pin;751;219;407;123;54.3
44125;Piriac-sur-Mer;2368;349;913;958;41.1
44126;La Plaine-sur-Mer;4448;957;2052;1371;46.9
44127;La Planche;2780;899;1414;425;51.6
44128;Plessé;5265;1654;2647;965;50.3
44129;Pontchâteau;11030;3325;5576;1999;51.2
44130;Pont-Saint-Martin;6690;1935;3431;1103;53
44131;Pornic;16886;3453;7150;5256;45.1
44132;Pornichet;11828;2345;5078;3718;45.6
44133;Port-Saint-Père;2981;911;1607;409;54.9
44134;Pouillé-les-Côteaux;1085;402;572;96;53.4
44135;Le Pouliguen;4024;517;1434;2064;35.7
44136;Préfailles;1226;213;467;557;37.8
44137;Prinquiau;3476;1191;1806;477;52
44138;Puceul;1148;440;606;113;52.3
44139;Quilly;1435;484;764;138;55.1
44140;La Regrippière;1520;505;845;175;55.4
44141;La Remaudière;1286;464;692;134;53.6
44142;Remouillé;1949;673;1046;240;53.4
44143;Rezé;42993;13319;21880;7720;51
44144;Riaillé;2358;767;1165;426;49.4
44145;Rouans;3134;1004;1596;469;52
44146;Rougé;2156;611;1058;516;48.4
44148;Ruffigné;705;224;352;125;50.2
44149;Saffré;3989;1322;2078;552;52.6
44150;Saint-Aignan-Grandlieu;3973;1182;2183;589;55.2
44151;Saint-André-des-Eaux;6813;2139;3483;1122;51.6
44152;Sainte-Anne-sur-Brivet;2964;983;1499;451;51.1
44153;Saint-Aubin-des-Châteaux;1741;567;887;309;50.3
44154;Saint-Brevin-les-Pins;14473;3145;7012;4131;49.1
44155;Saint-Colomban;3428;1221;1793;403;52.5
44156;Corcoué-sur-Logne;3074;963;1603;456;53
44157;Saint-Étienne-de-Mer-Morte;1724;621;855;250;49.5
44158;Saint-Étienne-de-Montluc;7578;2330;3904;1282;51.9
44159;Saint-Fiacre-sur-Maine;1236;375;653;208;52.8
44161;Saint-Gildas-des-Bois;3761;1129;1774;866;47.1
44162;Saint-Herblain;49067;14541;24008;8867;50.6
44163;Vair-sur-Loire;4807;1618;2419;727;50.8
44164;Saint-Hilaire-de-Chaléons;2336;775;1170;377;50.4
44165;Saint-Hilaire-de-Clisson;2325;812;1229;279;53
44166;Saint-Jean-de-Boiseau;5970;1907;3144;936;52.5
44168;Saint-Joachim;4109;1148;2013;926;49.2
44169;Saint-Julien-de-Concelles;7505;2212;3844;1336;52
44170;Saint-Julien-de-Vouvantes;959;275;433;259;44.8
44171;Saint-Léger-les-Vignes;1999;620;1084;235;55.9
44172;Sainte-Luce-sur-Loire;15417;4798;8062;2459;52.6
44173;Saint-Lumine-de-Clisson;2140;704;1161;262;54.6
44174;Saint-Lumine-de-Coutais;2278;760;1211;258;54.3
44175;Saint-Lyphard;4962;1467;2484;866;51.6
44176;Saint-Malo-de-Guersac;3206;891;1622;680;50.8
44178;Saint-Mars-de-Coutais;2600;800;1345;426;52.3
44179;Saint-Mars-du-Désert;5236;1730;2697;691;52.7
44180;Vallons-de-l'Erdre;6485;1971;3233;1275;49.9
44182;Saint-Michel-Chef-Chef;5297;1225;2547;1460;48.7
44183;Saint-Molf;2805;887;1446;383;53.3
44184;Saint-Nazaire;71887;20899;34211;16284;47.9
44185;Saint-Nicolas-de-Redon;3280;872;1550;823;47.8
44186;Sainte-Pazanne;7111;2472;3519;989;50.4
44187;Saint-Père-en-Retz;4594;1385;2366;825;51.7
44188;Saint-Philbert-de-Grand-Lieu;9213;3071;4749;1256;52.3
44189;Sainte-Reine-de-Bretagne;2408;738;1174;484;49
44190;Saint-Sébastien-sur-Loire;27958;7810;13894;5788;50.5
44192;Saint-Viaud;2730;856;1391;384;52.9
44193;Saint-Vincent-des-Landes;1531;471;743;319;48.5
44194;Sautron;8473;2312;4083;2083;48.2
44195;Savenay;9283;3123;4475;1466;49.4
44196;Sévérac;1653;487;817;327;50.1
44197;Sion-les-Mines;1651;473;803;354;49.2
44198;Les Sorinières;8900;2689;4544;1533;51.8
44199;Soudan;1996;597;1026;380;51.2
44200;Soulvache;339;104;181;58;52.8
44201;Sucé-sur-Erdre;7325;2127;3761;1333;52.1
44202;Teillé;1808;548;892;364;49.4
44203;Le Temple-de-Bretagne;2032;705;1091;232;53.8
44204;Thouaré-sur-Loire;10704;3465;5316;1701;50.7
44205;Les Touches;2535;766;1303;425;52.2
44206;Touvois;1890;626;886;355;47.5
44207;Trans-sur-Erdre;1102;357;529;208;48.3
44208;Treffieux;941;314;491;124;52.8
44209;Treillières;10054;3253;5151;1213;53.6
44210;Trignac;8101;2395;4031;1557;50.5
44211;La Turballe;4889;846;2066;1821;43.6
44212;Vallet;9412;3149;4865;1446;51.4
44213;Loireauxence;7533;2360;3731;1389;49.9
44214;Vay;2051;711;1092;248;53.3
44215;Vertou;25879;7429;13159;4953;51.5
44216;Vieillevigne;4040;1246;2027;737;50.5
44217;Vigneux-de-Bretagne;6328;1932;3353;890;54.3
44218;Villepot;684;205;376;101;55.1
44220;Vue;1632;521;915;179;56.7
44221;La Chevallerais;1536;592;826;118;53.8
44222;La Roche-Blanche;1241;412;625;189;51
44223;Geneston;3688;1241;1892;545;51.5
44224;La Grigonnais;1748;608;896;207;52.4
45001;Adon;197;52;106;44;52.5
45002;Aillant-sur-Milleron;376;100;183;100;47.9
45004;Amilly;13279;3716;5823;3694;44
45005;Andonville;262;93;136;28;52.8
45006;Ardon;1128;273;559;261;51.2
45008;Artenay;1969;583;986;382;50.5
45009;Aschères-le-Marché;1143;370;566;200;49.8
45010;Ascoux;1075;391;518;196;46.9
45011;Attray;208;56;115;37;55.2
45012;Audeville;181;67;99;18;53.6
45013;Augerville-la-Rivière;225;50;122;54;53.8
45014;Aulnay-la-Rivière;499;122;247;131;49.4
45015;Autruy-sur-Juine;710;152;363;184;51.9
45016;Autry-le-Châtel;931;270;520;177;53.7
45017;Auvilliers-en-Gâtinais;339;77;172;90;50.7
45018;Auxy;965;264;461;246;47.4
45019;Baccon;651;192;340;122;52
45020;Le Bardon;979;286;538;163;54.5
45021;Barville-en-Gâtinais;309;93;156;64;49.8
45022;Batilly-en-Gâtinais;444;140;229;81;50.9
45023;Batilly-en-Puisaye;111;32;50;32;43.9
45024;Baule;2045;645;1111;309;53.8
45025;Bazoches-les-Gallerandes;1526;505;767;275;49.6
45026;Bazoches-sur-le-Betz;980;251;504;214;52
45027;Beauchamps-sur-Huillard;390;99;208;87;52.8
45028;Beaugency;7384;2149;3336;1854;45.5
45029;Beaulieu-sur-Loire;1779;457;870;462;48.6
45030;Beaune-la-Rolande;2006;496;877;648;43.4
45031;Bellegarde;1446;397;629;429;43.2
45032;Le Bignon-Mirabeau;316;82;171;64;54.1
45033;Boësses;368;107;189;77;50.7
45034;Boigny-sur-Bionne;2105;539;1126;429;53.8
45035;Boiscommun;1125;302;549;281;48.5
45036;Boismorand;848;236;390;214;46.5
45037;Boisseaux;508;200;273;32;54
45038;Bondaroy;416;119;188;106;45.5
45039;Bonnée;706;179;364;167;51.3
45040;Bonny-sur-Loire;1861;435;853;579;45.7
45041;Bordeaux-en-Gâtinais;108;20;58;31;53.2
45042;Les Bordes;1895;570;1020;330;53.1
45043;Bou;1013;271;553;178;55.2
45044;Bougy-lez-Neuville;162;35;89;37;55.6
45045;Bouilly-en-Gâtinais;311;82;158;75;50.2
45046;Boulay-les-Barres;1057;422;563;68;53.5
45047;Bouzonville-aux-Bois;414;118;229;70;55
45049;Bouzy-la-Forêt;1216;360;634;224;52.1
45050;Boynes;1326;424;684;216;51.7
45051;Bray-Saint-Aignan;1740;521;929;292;53.3
45052;Breteau;99;28;41;27;42.7
45053;Briare;5212;1310;2367;1536;45.4
45054;Briarres-sur-Essonne;540;139;319;89;58.3
45055;Bricy;556;134;352;67;63.6
45056;Bromeilles;319;86;150;86;46.7
45058;Bucy-le-Roi;178;48;96;32;54.5
45059;Bucy-Saint-Liphard;191;36;99;58;51.1
45060;La Bussière;779;202;391;193;49.7
45061;Cepoy;2400;627;1243;549;51.4
45062;Cercottes;1501;568;794;129;53.3
45063;Cerdon;924;223;417;292;44.8
45064;Cernoy-en-Berry;442;120;211;119;46.9
45065;Césarville-Dossainville;224;70;135;35;56.2
45066;Chailly-en-Gâtinais;677;170;347;161;51.2
45067;Chaingy;3987;1143;2068;671;53.3
45068;Châlette-sur-Loing;12743;4164;5885;2638;46.4
45069;Chambon-la-Forêt;954;306;478;168;50.3
45070;Champoulet;58;6;23;33;37.7
45072;Chanteau;1652;487;883;205;56.1
45073;Chantecoq;494;114;262;107;54.2
45074;La Chapelle-Onzerain;111;41;53;21;45.9
45075;La Chapelle-Saint-Mesmin;10095;3030;5014;2137;49.3
45076;La Chapelle-Saint-Sépulcre;228;46;128;58;55.3
45077;La Chapelle-sur-Aveyron;622;182;347;97;55.4
45078;Chapelon;252;72;130;51;51.4
45079;Le Charme;157;35;74;47;47.7
45080;Charmont-en-Beauce;341;84;184;82;52.5
45081;Charsonville;612;184;313;116;51
45082;Châteauneuf-sur-Loire;8382;2341;4032;1839;49.1
45083;Château-Renard;2106;512;944;662;44.6
45084;Châtenoy;436;104;239;102;53.7
45085;Châtillon-Coligny;1869;417;844;613;45
45086;Châtillon-le-Roi;277;78;148;52;53.3
45087;Châtillon-sur-Loire;3122;810;1535;763;49.4
45088;Chaussy;287;83;157;53;53.6
45089;Chécy;8699;2601;4228;1823;48.9
45091;Chevannes;317;104;156;59;48.9
45092;Chevillon-sur-Huillard;1465;411;778;274;53.2
45093;Chevilly;2634;773;1348;537;50.7
45094;Chevry-sous-le-Bignon;225;57;94;71;42.3
45095;Chilleurs-aux-Bois;2096;603;1093;365;53.1
45096;Les Choux;529;146;275;104;52.4
45097;Chuelles;1217;346;608;261;50.1
45098;Cléry-Saint-André;3466;985;1808;632;52.8
45099;Coinces;506;148;279;89;54
45100;Combleux;500;134;243;117;49.3
45101;Combreux;274;77;143;54;52.3
45102;Conflans-sur-Loing;355;74;172;110;48.3
45103;Corbeilles;1556;466;739;346;47.6
45104;Corquilleroy;2822;855;1474;486;52.4
45105;Cortrat;77;18;46;12;61
45107;Coudroy;315;93;149;76;47
45108;Coullons;2293;608;1068;617;46.6
45109;Coulmiers;544;135;289;118;53.3
45110;Courcelles-le-Roi;313;84;169;58;54.3
45111;Courcy-aux-Loges;452;136;238;77;52.7
45112;La Cour-Marigny;342;106;170;65;49.8
45113;Courtemaux;262;60;132;68;50.8
45114;Courtempierre;229;62;115;59;48.7
45115;Courtenay;3848;923;1661;1322;42.5
45116;Cravant;945;283;479;194;50.1
45118;Crottes-en-Pithiverais;331;101;175;62;51.7
45119;Dadonville;2404;733;1247;450;51.3
45120;Dammarie-en-Puisaye;171;35;91;47;52.6
45121;Dammarie-sur-Loing;472;122;243;111;51.1
45122;Dampierre-en-Burly;1424;470;788;194;54.3
45123;Darvoy;1875;510;938;416;50.3
45124;Desmonts;175;48;99;28;56.5
45125;Dimancheville;111;27;63;22;56
45126;Donnery;2854;905;1505;454;52.6
45127;Dordives;3272;932;1572;775;47.9
45129;Douchy-Montcorbon;1346;313;674;371;49.6
45130;Dry;1407;367;683;347;48.9
45131;Échilleuses;386;111;193;85;49.7
45132;Égry;354;113;165;75;46.9
45133;Engenville;563;197;293;71;52.2
45134;Épieds-en-Beauce;1419;448;737;245;51.5
45135;Erceville;305;85;171;55;55
45136;Ervauville;545;125;274;136;51.2
45137;Escrennes;726;195;376;155;51.8
45138;Escrignelles;51;12;23;16;45.1
45139;Estouy;494;124;272;97;55.2
45141;Faverelles;156;37;77;43;49.4
45142;Fay-aux-Loges;3792;1153;1979;622;52.7
45143;Feins-en-Gâtinais;32;5;16;13;47.1
45144;Férolles;1139;333;633;176;55.4
45145;Ferrières-en-Gâtinais;3712;1044;1763;894;47.6
45146;La Ferté-Saint-Aubin;7371;2170;3628;1606;49
45147;Fleury-les-Aubrais;21104;6921;10395;3694;49.5
45148;Fontenay-sur-Loing;1710;521;856;349;49.6
45149;Foucherolles;270;69;127;77;46.4
45150;Fréville-du-Gâtinais;183;50;90;40;50
45151;Gaubertin;250;72;138;43;54.6
45152;Gémigny;213;60;111;40;52.6
45153;Germigny-des-Prés;727;231;405;92;55.7
45154;Gidy;2043;680;1067;310;51.9
45155;Gien;13305;3964;6443;3160;47.5
45156;Girolles;595;155;321;127;53.3
45157;Givraines;413;111;233;70;56.3
45158;Gondreville;318;70;169;83;52.5
45159;Grangermont;188;50;101;42;52.6
45160;Greneville-en-Beauce;709;212;356;136;50.6
45161;Griselles;799;226;387;184;48.6
45162;Guigneville;525;154;280;90;53.4
45164;Guilly;661;186;338;121;52.4
45165;Gy-les-Nonains;609;142;341;129;55.7
45166;Huêtre;285;108;157;19;55.4
45167;Huisseau-sur-Mauves;1728;435;847;422;49.7
45168;Ingrannes;550;164;290;102;52.2
45169;Ingré;9541;2948;5003;1531;52.8
45170;Intville-la-Guétard;167;56;92;17;55.8
45171;Isdes;545;151;290;107;52.8
45173;Jargeau;4688;1469;2380;828;50.9
45174;Jouy-en-Pithiverais;262;80;149;36;56.1
45175;Jouy-le-Potier;1504;379;819;243;56.8
45176;Juranville;426;111;232;87;53.9
45177;Laas;238;77;122;37;51.7
45178;Ladon;1385;413;658;314;47.5
45179;Lailly-en-Val;3101;954;1527;621;49.2
45180;Langesse;82;16;43;23;52.4
45181;Léouville;89;34;43;10;49.4
45182;Ligny-le-Ribault;1238;299;634;297;51.6
45183;Lion-en-Beauce;133;53;74;12;53.2
45184;Lion-en-Sullias;394;99;205;94;51.5
45185;Lombreuil;298;80;175;44;58.6
45186;Lorcy;589;152;280;147;48.4
45187;Lorris;2988;739;1283;951;43.1
45188;Loury;2515;758;1357;377;54.4
45189;Louzouer;248;51;142;57;56.8
45191;Le Malesherbois;8004;2442;4114;1517;51
45193;Marcilly-en-Villette;2145;566;1095;476;51.2
45194;Mardié;2938;819;1563;484;54.5
45195;Mareau-aux-Bois;559;151;301;111;53.5
45196;Mareau-aux-Prés;1576;438;791;279;52.5
45197;Marigny-les-Usages;1755;561;901;231;53.2
45198;Marsainvilliers;304;95;159;46;53
45199;Melleroy;500;132;250;120;49.7
45200;Ménestreau-en-Villette;1401;362;738;323;51.9
45201;Mérinville;177;47;91;41;50.8
45202;Messas;1009;297;530;177;52.8
45203;Meung-sur-Loire;6567;1873;3209;1458;49.1
45204;Mézières-lez-Cléry;840;247;422;146;51.8
45205;Mézières-en-Gâtinais;257;57;139;66;52.9
45206;Mignères;320;91;167;63;51.9
45207;Mignerette;389;138;209;58;51.6
45208;Montargis;14738;4628;7044;3304;47
45209;Montbarrois;302;83;146;76;48
45210;Montbouy;733;190;364;182;49.4
45212;Montcresson;1261;314;655;300;51.6
45213;Montereau;626;152;313;162;49.9
45214;Montigny;238;67;134;38;56.1
45215;Montliard;247;79;113;49;46.8
45216;Mormant-sur-Vernisson;128;43;65;23;49.6
45217;Morville-en-Beauce;166;41;102;24;60.8
45218;Le Moulinet-sur-Solin;112;19;62;34;53.8
45219;Moulon;192;53;106;37;53.8
45220;Nancray-sur-Rimarde;574;162;301;113;52.3
45222;Nargis;1469;392;769;319;51.9
45223;Nesploy;360;87;186;81;52.5
45224;Neuville-aux-Bois;4978;1549;2350;1048;47.5
45225;La Neuville-sur-Essonne;351;90;182;85;51
45226;Neuvy-en-Sullias;1356;475;720;164;53
45227;Nevoy;1164;287;646;234;55.4
45228;Nibelle;1189;368;569;258;47.6
45229;Nogent-sur-Vernisson;2575;783;1147;659;44.3
45230;Noyers;731;163;365;209;49.5
45231;Oison;129;40;69;23;52.3
45232;Olivet;22503;7228;10282;4876;45.9
45233;Ondreville-sur-Essonne;399;111;202;90;50.1
45234;Orléans;117026;41168;56928;18173;49
45235;Ormes;4194;1386;2265;497;54.6
45237;Orville;125;30;66;28;53.2
45238;Ousson-sur-Loire;691;167;326;218;45.9
45239;Oussoy-en-Gâtinais;415;117;231;65;55.9
45240;Outarville;1322;318;672;322;51.2
45241;Ouvrouer-les-Champs;542;173;293;81;53.6
45242;Ouzouer-des-Champs;277;52;107;107;40.3
45243;Ouzouer-sous-Bellegarde;313;89;164;60;52.4
45244;Ouzouer-sur-Loire;2593;725;1401;514;53.1
45245;Ouzouer-sur-Trézée;1118;264;545;309;48.7
45246;Pannecières;131;45;66;27;47.7
45247;Pannes;3694;1119;1767;802;47.9
45248;Patay;2270;692;1072;480;47.8
45249;Paucourt;907;211;456;241;50.2
45250;Pers-en-Gâtinais;248;75;136;41;54.2
45251;Pierrefitte-ès-Bois;306;93;154;69;48.7
45252;Pithiviers;9067;2964;4184;1875;46.4
45253;Pithiviers-le-Vieil;1747;453;894;422;50.5
45254;Poilly-lez-Gien;2419;528;1195;673;49.9
45255;Préfontaines;438;112;244;85;55.3
45256;Presnoy;248;78;124;43;50.6
45257;Pressigny-les-Pins;510;157;276;68;55
45258;Puiseaux;3413;1033;1651;739;48.2
45259;Quiers-sur-Bézonde;1128;295;572;267;50.4
45260;Ramoulu;250;69;137;44;54.8
45261;Rebréchien;1306;383;719;209;54.8
45262;Rouvray-Sainte-Croix;139;35;80;25;56.8
45263;Rouvres-Saint-Jean;297;90;173;37;57.7
45264;Rozières-en-Beauce;182;50;113;22;61.2
45265;Rozoy-le-Vieil;405;96;222;92;54.1
45266;Ruan;202;51;112;41;54.9
45268;Saint-Aignan-le-Jaillard;614;143;283;185;46.4
45269;Saint-Ay;3607;1077;1783;701;50.1
45270;Saint-Benoît-sur-Loire;2004;493;993;518;49.5
45271;Saint-Brisson-sur-Loire;962;222;492;254;50.8
45272;Saint-Cyr-en-Val;3313;819;1632;844;49.5
45273;Saint-Denis-de-l'Hôtel;3028;887;1501;633;49.7
45274;Saint-Denis-en-Val;7633;2166;3678;1744;48.5
45275;Saint-Firmin-des-Bois;466;103;263;86;58.2
45276;Saint-Firmin-sur-Loire;510;126;266;116;52.4
45277;Saint-Florent;451;109;210;134;46.4
45278;Sainte-Geneviève-des-Bois;1065;322;478;264;44.9
45279;Saint-Germain-des-Prés;1891;532;979;393;51.4
45280;Saint-Gondon;1079;310;565;220;51.6
45281;Saint-Hilaire-les-Andrésis;950;264;473;216;49.6
45282;Saint-Hilaire-Saint-Mesmin;3099;866;1605;600;52.3
45283;Saint-Hilaire-sur-Puiseaux;159;34;84;46;50.9
45284;Saint-Jean-de-Braye;21396;7238;10724;3326;50.4
45285;Saint-Jean-de-la-Ruelle;16570;5273;7951;3187;48.4
45286;Saint-Jean-le-Blanc;9225;2561;4634;1875;51.1
45288;Saint-Loup-des-Vignes;396;102;212;81;53.7
45289;Saint-Lyé-la-Forêt;1216;372;665;165;55.3
45290;Saint-Martin-d'Abbat;1789;569;915;278;51.9
45291;Saint-Martin-sur-Ocre;1232;299;652;285;52.8
45292;Saint-Maurice-sur-Aveyron;852;233;408;215;47.7
45293;Saint-Maurice-sur-Fessard;1151;326;595;234;51.5
45294;Saint-Michel;141;30;64;41;47.5
45296;Saint-Péravy-la-Colombe;749;252;401;99;53.3
45297;Saint-Père-sur-Loire;1025;249;524;258;50.8
45298;Saint-Pryvé-Saint-Mesmin;6170;1807;3026;1243;49.8
45299;Saint-Sigismond;270;78;136;52;51.1
45300;Sandillon;4186;1212;2086;816;50.7
45301;Santeau;397;126;209;69;51.6
45302;Saran;16598;5057;8302;2997;50.8
45303;Sceaux-du-Gâtinais;626;195;313;124;49.5
45305;Seichebrières;214;60;91;60;43.2
45306;La Selle-en-Hermoy;781;220;393;175;49.8
45307;La Selle-sur-le-Bied;1090;310;575;214;52.3
45308;Semoy;3217;942;1727;555;53.6
45309;Sennely;702;225;373;114;52.4
45310;Sermaises;1691;505;859;320;51
45311;Sigloy;659;228;339;98;51
45312;Solterre;475;126;244;105;51.4
45313;Sougy;813;227;455;132;55.9
45314;Sully-la-Chapelle;451;127;271;52;60.2
45315;Sully-sur-Loire;5141;1519;2247;1447;43.1
45316;Sury-aux-Bois;789;216;419;155;53
45317;Tavers;1351;356;686;315;50.6
45320;Thignonville;420;140;211;62;51.1
45321;Thimory;699;221;406;85;57.1
45322;Thorailles;188;60;104;21;56.4
45323;Thou;220;53;114;55;51.4
45324;Tigy;2381;653;1243;437;53.3
45325;Tivernon;291;91;146;50;50.8
45326;Tournoisis;389;132;205;55;52.3
45327;Traînou;3445;1107;1826;515;53
45328;Treilles-en-Gâtinais;293;76;160;59;54.1
45329;Triguères;1282;340;648;300;50.3
45330;Trinay;215;58;121;39;55.6
45331;Vannes-sur-Cosson;614;158;345;110;56.3
45332;Varennes-Changy;1492;393;732;369;49
45333;Vennecy;1974;657;1066;230;54.6
45334;Vieilles-Maisons-sur-Joudry;632;193;295;144;46.6
45335;Vienne-en-Val;1938;581;963;394;49.7
45336;Viglain;867;222;444;203;51.1
45337;Villamblain;284;91;151;45;52.7
45338;Villemandeur;6835;1759;3212;1810;47.4
45339;Villemoutiers;483;121;232;131;47.9
45340;Villemurlin;563;179;280;115;48.8
45341;Villeneuve-sur-Conie;197;54;108;39;53.8
45342;Villereau;398;124;213;57;54.1
45343;Villevoques;206;54;118;36;56.6
45344;Villorceau;1084;311;590;200;53.6
45345;Vimory;1118;324;587;217;52
45346;Vitry-aux-Loges;2269;671;1182;390;52.7
45347;Vrigny;811;255;411;148;50.5
45348;Yèvre-la-Ville;694;171;347;180;49.7
46001;Albas;523;93;268;160;51.5
46002;Albiac;72;13;34;17;53.4
46003;Alvignac;692;165;355;171;51.4
